id,date,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,size_sqft
9526600090,20150424T000000,750000.0,4,2.5,2.0,0,0,3,8,2009,0,98052,47.7073,-122.114,17206
629420100,20140926T000000,722000.0,4,2.75,2.0,0,0,3,9,2005,0,98075,47.5903,-121.988,20721
6905200215,20150331T000000,1011000.0,3,2.5,2.0,0,1,3,9,1949,1997,98119,47.6472,-122.373,14610
7202430110,20140625T000000,725000.0,3,2.5,2.0,0,0,3,9,1996,0,98052,47.6648,-122.137,23798
6667400090,20150501T000000,845000.0,4,3.25,1.0,0,0,3,11,1982,0,98005,47.6587,-122.163,210363
913000315,20140605T000000,1300000.0,6,4.5,3.0,0,4,4,9,1977,0,98116,47.5837,-122.399,16654
3629920600,20140516T000000,619500.0,3,2.5,2.0,0,0,3,9,2003,0,98029,47.5458,-121.996,16510
5309101050,20141126T000000,489950.0,3,2.0,1.0,0,0,4,7,1909,0,98117,47.6769,-122.371,13870
5152100110,20150422T000000,530000.0,4,2.0,1.0,0,2,3,8,1966,0,98003,47.3376,-122.323,34805
8887001140,20140723T000000,562000.0,3,3.0,2.0,0,2,4,8,1975,0,98070,47.504,-122.464,119375
2621069066,20150427T000000,585000.0,3,2.0,2.0,0,0,3,9,1994,0,98022,47.2737,-122.015,423130
251620090,20140530T000000,2400000.0,4,3.25,1.0,0,1,3,10,1977,2005,98004,47.6344,-122.215,53042
3864000090,20150219T000000,858000.0,5,3.0,1.0,0,2,5,8,1964,0,98006,47.5512,-122.191,33617
8651100110,20141209T000000,1275000.0,4,2.5,1.0,0,1,5,9,1963,0,98040,47.5489,-122.216,41447
1626069198,20141003T000000,450000.0,3,1.75,1.0,0,0,3,8,1981,0,98077,47.7398,-122.041,96722
5101408593,20140711T000000,534950.0,5,1.5,1.0,0,0,3,8,1956,0,98125,47.7046,-122.316,19067
7853270100,20150315T000000,730000.0,4,2.5,2.0,0,0,3,9,2005,0,98065,47.5423,-121.877,34041
3308030100,20140925T000000,465000.0,4,2.5,1.0,0,0,4,8,1983,0,98030,47.3626,-122.209,56290
6184700100,20140926T000000,599000.0,2,1.0,1.0,0,0,3,7,1930,1979,98117,47.7005,-122.358,18503
1235700042,20140528T000000,537000.0,3,2.5,2.0,0,0,5,7,1999,0,98033,47.6973,-122.194,29430
7781600025,20141023T000000,1155000.0,3,2.5,1.0,1,4,4,9,1961,0,98146,47.488,-122.364,56592
1794501390,20150501T000000,1190000.0,3,1.5,2.0,0,0,4,8,1922,0,98119,47.637,-122.361,15700
5452800495,20150422T000000,899100.0,5,2.5,1.0,0,0,4,8,1975,0,98040,47.5416,-122.231,37860
239000115,20150408T000000,535000.0,2,1.75,1.0,0,0,3,7,1982,0,98188,47.4282,-122.28,25948
7853301390,20140821T000000,688000.0,4,4.0,2.0,0,0,3,9,2007,0,98065,47.5421,-121.888,29277
1376800025,20140908T000000,834500.0,3,2.25,1.0,0,3,4,9,1948,0,98199,47.6442,-122.406,20340
7639900025,20140628T000000,1075000.0,4,4.25,1.0,0,4,5,9,1951,0,98177,47.7222,-122.367,27610
1887000100,20140814T000000,485000.0,5,1.75,1.0,0,0,3,7,1972,0,98028,47.7452,-122.224,32126
8731990090,20140820T000000,560000.0,4,2.75,1.0,0,3,4,9,1978,0,98023,47.3227,-122.384,40548
1015500300,20140515T000000,455000.0,3,2.5,1.0,0,0,3,8,1980,0,98034,47.7265,-122.206,20358
3972300100,20141229T000000,459500.0,4,2.5,1.0,0,0,4,7,1975,0,98155,47.7686,-122.317,23410
1498304065,20140614T000000,496752.0,2,1.0,1.0,0,0,4,7,1923,0,98144,47.586,-122.295,15680
4037800015,20150123T000000,480000.0,5,2.0,1.0,0,0,4,7,1958,0,98008,47.6112,-122.126,24150
4217401055,20140502T000000,1400000.0,4,2.5,1.5,0,0,5,8,1909,0,98105,47.6578,-122.28,16310
7738500475,20141212T000000,485000.0,4,3.25,1.0,0,0,3,7,1958,0,98155,47.7473,-122.285,21182
3760500336,20141126T000000,2125000.0,4,2.75,2.0,0,4,4,10,1982,0,98034,47.6991,-122.235,42139
5101404563,20140627T000000,561500.0,3,1.75,1.0,0,0,4,7,1939,0,98115,47.6975,-122.316,18160
993000090,20150414T000000,752000.0,6,3.75,2.0,0,0,4,8,1977,0,98103,47.6938,-122.34,20454
1112000031,20150318T000000,715000.0,3,2.25,3.0,0,0,3,9,2012,0,98118,47.5404,-122.268,15237
3856904560,20141125T000000,562000.0,4,1.75,1.5,0,0,3,7,1922,1996,98105,47.6698,-122.325,13900
2024059058,20150428T000000,978000.0,4,2.75,2.0,0,0,3,9,2014,0,98006,47.554,-122.189,26599
7977201865,20150421T000000,525000.0,2,1.0,1.0,0,0,3,7,1947,0,98115,47.6841,-122.291,15740
4232900940,20140522T000000,926300.0,3,1.5,2.0,0,0,3,8,1907,0,98119,47.6352,-122.358,13810
3364900375,20150423T000000,750000.0,2,1.0,1.0,0,0,3,7,1951,0,98115,47.6731,-122.326,15600
4151800375,20141204T000000,660000.0,2,1.0,1.0,0,1,4,6,1942,0,98033,47.6646,-122.202,15697
8682230590,20150426T000000,800000.0,2,2.5,1.0,0,0,3,8,2003,0,98053,47.7114,-122.029,19265
3876100940,20150427T000000,600000.0,4,1.75,1.0,0,0,3,8,1966,0,98034,47.7228,-122.183,26220
2770605550,20150310T000000,1135000.0,4,3.25,2.0,0,0,3,9,2007,0,98119,47.6526,-122.372,18366
2767705010,20141006T000000,639000.0,4,2.0,1.0,0,0,4,7,1910,0,98107,47.6719,-122.369,15820
5422560930,20150316T000000,453000.0,3,2.5,2.0,0,0,3,8,1977,0,98052,47.6638,-122.129,14850
824059211,20141117T000000,800000.0,4,1.75,1.0,0,0,4,7,1955,0,98004,47.5828,-122.197,24966
4166600115,20141121T000000,1150000.0,3,2.75,2.0,1,4,3,7,1925,1993,98023,47.3344,-122.37,157138
3574801500,20140926T000000,490000.0,4,2.5,2.0,0,0,3,8,1985,0,98034,47.7315,-122.224,25441
9477001140,20140710T000000,499950.0,4,1.75,1.0,0,0,4,7,1967,0,98034,47.7356,-122.191,19760
223039330,20150407T000000,1050000.0,3,3.0,2.0,0,3,3,10,2004,0,98146,47.5123,-122.39,22165
8109800110,20140801T000000,717550.0,3,3.5,3.0,0,0,3,10,2006,0,98052,47.7069,-122.117,18588
5422560900,20140807T000000,450000.0,3,2.25,2.0,0,0,4,8,1977,0,98052,47.6642,-122.129,18440
2423029245,20140617T000000,550000.0,3,1.75,2.0,0,0,5,8,1976,0,98070,47.4638,-122.484,287289
8651600110,20150421T000000,939000.0,4,2.25,2.0,0,0,4,9,1970,0,98040,47.5489,-122.225,26222
7902200015,20150429T000000,700000.0,3,1.75,1.0,0,2,3,8,1948,0,98146,47.5068,-122.386,31180
3523089019,20140519T000000,480000.0,4,3.5,2.0,0,3,3,9,2005,0,98045,47.4398,-121.738,559998
9237800100,20150204T000000,580000.0,3,2.25,1.0,0,0,3,8,1987,0,98052,47.6772,-122.153,23151
2724089019,20140523T000000,527550.0,1,0.75,1.0,0,0,3,5,1999,0,98065,47.5316,-121.764,77070
7518506595,20140826T000000,660000.0,3,2.0,1.5,0,0,4,7,1926,0,98117,47.6805,-122.385,17780
524069019,20141120T000000,1150000.0,4,3.25,2.0,0,0,3,11,1988,0,98075,47.5927,-122.064,284497
1492800296,20140703T000000,575000.0,3,1.75,1.0,0,0,3,7,1955,0,98116,47.5745,-122.396,17843
7855900110,20140718T000000,1088890.0,4,2.75,1.0,0,4,4,9,1974,0,98006,47.568,-122.153,35344
7853290090,20141118T000000,515000.0,4,2.5,2.0,0,0,3,7,2006,0,98065,47.5447,-121.883,22623
3505100756,20141106T000000,2050000.0,4,3.0,1.0,0,4,5,11,1971,0,98116,47.5811,-122.4,38742
5154200015,20150414T000000,1705000.0,3,3.0,2.0,1,4,3,10,2000,0,98116,47.5596,-122.403,47381
2470100110,20140804T000000,5570000.0,5,5.75,2.0,0,0,3,13,2001,0,98039,47.6289,-122.233,81374
7574910490,20141114T000000,864500.0,4,2.5,2.0,0,0,4,10,1992,0,98077,47.7437,-122.035,82232
868001030,20140915T000000,1150000.0,4,2.25,1.0,0,0,4,9,1951,0,98177,47.7027,-122.378,38992
3295610490,20150504T000000,911000.0,4,3.25,2.0,0,0,3,10,1997,0,98075,47.567,-122.033,41739
2725069085,20141208T000000,864000.0,4,2.5,2.0,0,0,3,10,1999,0,98074,47.6216,-122.015,108736
8835900015,20141212T000000,475000.0,3,1.0,1.0,0,0,3,8,1953,0,98118,47.5507,-122.261,20401
7781600100,20140905T000000,1338750.0,3,2.75,1.5,1,4,3,9,1963,2001,98146,47.4857,-122.361,75147
2125059013,20150420T000000,1670000.0,5,3.5,2.0,0,0,4,11,1997,0,98004,47.644,-122.185,98360
3526039160,20140814T000000,1100000.0,3,3.0,1.0,0,0,3,10,2000,0,98117,47.6956,-122.392,38577
7202260300,20140709T000000,610000.0,3,2.5,2.0,0,0,3,8,2001,0,98053,47.688,-122.038,18132
1796100015,20150423T000000,675000.0,4,3.5,2.0,0,0,3,9,1999,0,98092,47.3087,-122.088,159958
3585900495,20141110T000000,1250000.0,3,2.5,1.0,0,4,3,10,1983,0,98177,47.7588,-122.376,48765
3626079040,20140730T000000,790000.0,2,3.0,1.0,0,0,3,8,2004,0,98014,47.6955,-121.861,1029964
2461900375,20150414T000000,685000.0,4,2.5,2.0,0,0,3,8,1993,0,98136,47.5536,-122.383,19660
8651611690,20140620T000000,812000.0,3,3.25,2.0,0,0,3,9,2001,0,98074,47.6321,-122.064,26643
8682301050,20141202T000000,705000.0,2,2.5,1.0,0,0,3,8,2007,0,98053,47.7196,-122.02,19700
1954700615,20141022T000000,825000.0,4,1.5,2.0,0,0,3,9,1903,0,98112,47.6188,-122.285,22350
6844702690,20150427T000000,476500.0,3,1.0,1.0,0,0,4,7,1945,0,98115,47.6929,-122.287,16190
426059055,20141003T000000,620000.0,3,1.75,1.0,0,0,3,8,1980,2001,98072,47.7651,-122.166,59146
1769600147,20140731T000000,477590.0,3,3.25,2.0,0,0,3,8,2000,0,98146,47.5053,-122.377,21630
9268200300,20140520T000000,490000.0,3,1.0,1.0,0,0,4,7,1946,0,98117,47.697,-122.365,18652
3052700855,20140628T000000,470000.0,3,1.5,1.5,0,0,4,7,1927,0,98117,47.679,-122.373,14500
3425059206,20140624T000000,725000.0,4,2.5,2.0,0,0,3,8,1986,0,98005,47.6075,-122.154,45681
4019301500,20140828T000000,507000.0,3,2.25,1.0,0,0,4,7,1958,0,98155,47.7574,-122.279,31967
8106300820,20140814T000000,500000.0,3,2.5,2.0,0,0,3,9,2008,0,98055,47.4472,-122.207,19888
1454600266,20141027T000000,925000.0,4,3.75,2.0,0,1,3,9,1962,2005,98125,47.7211,-122.283,31112
3335000025,20141112T000000,468000.0,3,2.0,1.0,0,0,3,7,1953,2005,98118,47.5565,-122.275,15231
5035300090,20140812T000000,639000.0,4,1.75,1.0,0,0,4,7,1939,0,98199,47.6536,-122.41,17200
7504050090,20150412T000000,720000.0,3,2.5,2.0,0,0,3,11,1991,0,98074,47.6396,-122.054,35310
5701700011,20140523T000000,1050000.0,3,4.0,2.0,0,0,5,11,1983,0,98052,47.7167,-122.109,90584
3629970930,20141111T000000,670000.0,3,3.0,2.0,0,0,3,9,2005,0,98029,47.5533,-121.995,16040
4054500590,20140626T000000,910000.0,4,3.5,2.0,0,0,3,11,1987,0,98077,47.7196,-122.048,103228
7202341110,20150313T000000,702000.0,4,2.5,2.0,0,0,3,7,2004,0,98053,47.6802,-122.034,20036
1122069019,20140826T000000,728000.0,4,3.5,2.0,0,0,3,9,2001,0,98038,47.4028,-122.002,152534
1724069059,20140524T000000,2000000.0,5,4.0,3.0,1,4,3,10,2004,0,98075,47.5682,-122.059,20756
2726059100,20140909T000000,950000.0,4,3.0,2.0,0,0,2,10,1981,0,98034,47.7154,-122.161,59733
7202331500,20140829T000000,673200.0,5,3.0,2.0,0,0,3,7,2003,0,98053,47.6833,-122.04,26937
439000090,20150323T000000,564500.0,4,2.25,1.0,0,0,3,7,1961,0,98115,47.6909,-122.301,17880
6072400820,20140926T000000,525000.0,3,1.75,1.0,0,0,5,8,1969,0,98006,47.5569,-122.176,22493
3223039013,20140718T000000,567035.0,3,2.0,2.0,0,0,5,7,1903,0,98070,47.4469,-122.455,73721
5561300750,20140725T000000,518000.0,4,2.25,1.0,0,0,3,8,1977,0,98027,47.4688,-122.009,78230
3013300017,20150408T000000,535000.0,3,1.0,1.0,0,0,4,7,1941,0,98136,47.5317,-122.387,17368
1245001220,20141016T000000,749000.0,4,2.0,1.0,0,2,3,7,1959,0,98033,47.6891,-122.208,26474
7748000025,20150412T000000,575000.0,2,1.75,1.0,0,0,3,8,1949,0,98117,47.6839,-122.376,14282
7871500485,20150427T000000,1236000.0,3,1.5,2.0,0,3,4,8,1928,0,98119,47.6411,-122.371,14084
1370802540,20150108T000000,875000.0,2,2.5,1.0,0,1,4,8,1936,0,98199,47.6384,-122.404,18176
4389201064,20140703T000000,810000.0,3,1.5,1.0,0,0,4,7,1954,0,98004,47.6158,-122.213,25361
7663700654,20141214T000000,450000.0,4,1.5,1.0,0,0,3,7,1953,0,98125,47.7314,-122.3,20942
5556300076,20150423T000000,1442500.0,3,2.25,2.5,0,2,4,8,1987,0,98052,47.6485,-122.121,31889
7280300042,20150401T000000,650000.0,4,2.25,2.0,0,1,3,8,1988,0,98177,47.7764,-122.386,23200
3223069118,20140616T000000,554000.0,3,3.5,2.0,0,0,3,9,1999,0,98058,47.4316,-122.075,248590
2522029039,20140929T000000,550000.0,3,2.0,2.0,0,0,4,7,1991,0,98070,47.3627,-122.496,1126471
7977200590,20150219T000000,700000.0,3,1.75,1.5,0,0,5,7,1951,0,98115,47.6846,-122.294,14730
5364200649,20141008T000000,603000.0,3,1.0,1.0,0,0,3,7,1943,0,98105,47.6627,-122.276,15870
3876312350,20141202T000000,466000.0,4,2.25,1.0,0,0,3,7,1976,0,98072,47.7354,-122.174,21910
5014000215,20140818T000000,454000.0,2,1.0,1.0,0,0,4,7,1950,0,98116,47.5694,-122.395,16462
2126079014,20140512T000000,540000.0,4,2.25,1.0,0,0,3,8,1990,0,98019,47.719,-121.912,294355
1445500100,20150511T000000,900000.0,5,2.25,1.0,0,0,3,9,1967,0,98005,47.6435,-122.154,78908
9272201250,20150330T000000,1260000.0,2,1.5,1.5,0,4,3,8,1910,2008,98116,47.5892,-122.383,20745
475000750,20140925T000000,477000.0,3,2.0,1.0,0,0,3,7,1916,0,98107,47.6667,-122.361,15190
6113400047,20150331T000000,530000.0,4,2.25,1.0,0,1,4,7,1965,0,98166,47.4278,-122.343,37571
7202340820,20141028T000000,599000.0,4,2.5,2.0,0,0,3,7,2004,0,98053,47.6811,-122.035,17370
2490200165,20140623T000000,500000.0,3,1.0,2.0,0,0,3,8,1911,2005,98136,47.5349,-122.384,13940
5119010090,20140510T000000,549900.0,5,2.75,1.0,0,0,5,8,1979,0,98146,47.5052,-122.372,22925
1873100490,20150502T000000,760000.0,4,2.5,2.0,0,0,3,9,2006,0,98052,47.7065,-122.109,22271
3324069058,20140828T000000,640000.0,3,2.5,1.0,0,0,5,8,1953,0,98027,47.5241,-122.039,53627
6398000011,20140602T000000,789000.0,3,3.0,2.0,0,2,3,10,1991,0,98070,47.4036,-122.462,76186
5460600110,20150423T000000,1050000.0,6,4.0,2.0,0,2,3,10,1967,0,98040,47.5696,-122.213,40183
8099800590,20140620T000000,456000.0,3,1.5,1.0,0,0,4,7,1975,0,98075,47.5829,-122.005,60525
725079058,20140811T000000,585000.0,3,1.75,1.0,0,2,3,8,1989,0,98014,47.6624,-121.951,393717
8665900291,20150225T000000,539000.0,4,2.5,2.0,0,0,3,9,1993,0,98155,47.7672,-122.306,41899
8965500820,20140702T000000,851000.0,5,3.25,2.0,0,0,3,9,1984,0,98006,47.5654,-122.115,36772
1024000100,20150408T000000,900000.0,3,2.5,2.0,0,2,3,10,1997,0,98116,47.5709,-122.408,18120
6132600165,20140703T000000,850000.0,3,2.5,2.0,0,2,5,8,1945,0,98117,47.7011,-122.389,18280
9297300740,20141118T000000,643500.0,6,5.25,2.0,0,0,3,7,1971,0,98126,47.5656,-122.372,17210
3592500866,20150402T000000,1206500.0,3,2.75,1.5,0,0,4,8,1925,0,98112,47.6345,-122.302,21180
5019500215,20150115T000000,495000.0,2,1.75,1.0,0,0,4,7,1929,0,98116,47.5798,-122.383,14192
5210200077,20140619T000000,799000.0,4,2.5,2.0,0,0,3,9,2001,0,98115,47.6978,-122.284,22278
3275880100,20141113T000000,700000.0,4,2.5,2.0,0,0,3,9,1999,0,98052,47.6895,-122.094,33582
1564000740,20140820T000000,760000.0,4,2.5,2.0,0,0,3,9,2003,0,98059,47.5352,-122.156,26824
7555210100,20141117T000000,880000.0,4,2.75,1.0,0,2,4,8,1975,0,98033,47.6499,-122.199,24590
3886902870,20140527T000000,800000.0,4,2.5,1.0,0,0,3,8,1952,2013,98033,47.6835,-122.187,23030
2581900165,20141021T000000,1130000.0,4,3.5,2.0,0,1,3,11,1987,0,98040,47.5396,-122.214,29782
4178700100,20140715T000000,1160000.0,4,2.5,2.0,0,0,3,10,1989,0,98075,47.6008,-122.044,115717
3225059223,20140519T000000,1405000.0,4,3.5,2.0,0,0,3,10,2008,0,98004,47.6081,-122.198,30297
3885805325,20140731T000000,710000.0,4,2.75,2.0,0,0,5,7,1967,0,98033,47.6829,-122.195,22104
4151800195,20150330T000000,650000.0,3,1.0,1.0,0,2,4,6,1942,0,98033,47.6646,-122.204,14470
203600590,20140627T000000,641000.0,4,2.5,2.0,0,0,3,9,1997,0,98014,47.6622,-121.961,115652
1370802600,20140703T000000,1015000.0,3,3.25,2.0,0,0,3,10,2005,0,98199,47.6393,-122.403,18150
5452800645,20140922T000000,865000.0,4,2.5,1.0,0,0,4,8,1974,0,98040,47.5436,-122.233,34745
1324049015,20141111T000000,2485000.0,4,2.5,1.5,1,3,5,10,1931,0,98040,47.5636,-122.231,53787
1023079147,20140820T000000,652500.0,4,2.25,2.0,0,0,3,8,1989,0,98027,47.4989,-121.9,268044
4054520100,20150210T000000,898000.0,4,2.5,2.0,0,0,3,10,1992,0,98077,47.7319,-122.051,121816
9310300215,20150506T000000,652500.0,4,1.75,2.0,0,0,3,7,1978,0,98133,47.7402,-122.348,38583
3905081800,20140725T000000,560000.0,4,3.0,2.0,0,0,3,8,1992,0,98029,47.5673,-121.999,17795
8024201503,20140716T000000,475000.0,2,1.75,1.0,0,0,4,7,1923,0,98115,47.7005,-122.313,18711
114100745,20140506T000000,475000.0,6,3.0,1.5,0,0,3,7,1924,0,98028,47.7663,-122.234,143772
9521101015,20140626T000000,725000.0,6,3.0,1.5,0,0,5,7,1921,0,98103,47.6631,-122.348,16820
1036400110,20140702T000000,605000.0,3,2.25,1.0,0,0,4,8,1973,0,98052,47.6315,-122.102,31014
6821600300,20150318T000000,886000.0,3,2.25,2.0,0,0,5,9,1931,0,98199,47.6472,-122.393,18760
9547205225,20140814T000000,540000.0,4,1.75,1.0,0,0,5,7,1918,0,98115,47.6821,-122.31,15090
4221270100,20140611T000000,560200.0,3,2.5,2.0,0,0,3,8,2004,0,98075,47.5914,-122.017,14268
8635750090,20140602T000000,668500.0,4,2.5,2.0,0,0,3,9,1999,0,98074,47.6027,-122.023,19872
1133000100,20141007T000000,540000.0,5,1.5,1.5,0,0,4,7,1940,0,98125,47.7213,-122.31,23982
7631800025,20140606T000000,1035000.0,4,3.25,2.0,0,3,4,10,1960,2001,98166,47.4556,-122.372,40051
2998800110,20150325T000000,1345000.0,4,3.25,2.0,0,4,3,10,2014,0,98116,47.5727,-122.409,19316
2432000110,20140507T000000,758000.0,4,2.75,1.0,0,0,4,7,1956,0,98033,47.6503,-122.197,26008
824059140,20140527T000000,949880.0,4,2.25,2.0,0,0,3,9,1978,0,98004,47.5878,-122.202,27857
7805450110,20140506T000000,736000.0,4,2.5,2.0,0,0,4,9,1988,0,98006,47.5599,-122.105,35423
9471201110,20150406T000000,1130000.0,4,1.75,1.0,0,0,5,9,1949,0,98105,47.6716,-122.264,23910
425069147,20150313T000000,610000.0,4,2.25,2.0,0,0,3,7,1988,0,98053,47.687,-122.047,99136
9201000100,20150414T000000,765000.0,3,2.5,2.0,0,2,3,8,1968,2003,98075,47.5825,-122.076,27756
4140930110,20141210T000000,828200.0,4,2.75,2.0,0,0,3,9,2001,0,98006,47.5661,-122.123,24022
4358700100,20141202T000000,465000.0,3,2.5,1.0,0,0,3,8,1995,0,98133,47.7082,-122.338,19065
2228900195,20150311T000000,556000.0,4,2.5,2.0,0,0,3,8,2005,0,98133,47.772,-122.35,19682
4047200300,20150205T000000,599900.0,3,1.5,1.0,0,0,3,8,2003,0,98019,47.7725,-121.899,34072
4242900215,20140618T000000,646000.0,5,2.75,1.0,0,0,3,7,1976,0,98107,47.675,-122.39,16287
7851980100,20140605T000000,1075000.0,5,4.75,2.0,0,2,3,11,2001,0,98065,47.5405,-121.868,47234
6648150090,20150108T000000,1195000.0,4,4.0,2.0,0,0,3,11,1990,0,98040,47.5769,-122.215,30383
1169000057,20141006T000000,1125000.0,6,4.25,3.0,0,2,3,11,1978,0,98112,47.6381,-122.314,25182
723069089,20140715T000000,575000.0,4,2.5,2.0,0,0,3,9,2001,0,98027,47.4913,-122.081,120226
8081900195,20141210T000000,572500.0,3,1.0,1.5,0,0,4,7,1926,0,98117,47.6807,-122.399,13900
2878601425,20140522T000000,600000.0,3,1.75,1.0,0,0,5,7,1908,0,98115,47.6873,-122.321,15040
3885802970,20141203T000000,827500.0,3,2.5,1.0,0,0,5,7,1960,0,98033,47.6885,-122.211,20070
2025049006,20141112T000000,750000.0,7,2.75,1.5,0,0,4,8,1906,0,98102,47.6454,-122.316,17442
7575700015,20140710T000000,800000.0,3,2.75,2.0,0,0,3,8,1914,2000,98122,47.617,-122.291,14240
1517900100,20141021T000000,499000.0,4,2.5,2.0,0,0,3,8,2004,0,98019,47.7377,-121.97,23846
7635801311,20140623T000000,495000.0,3,2.0,2.0,0,0,4,7,1918,0,98166,47.4702,-122.365,40260
1522600100,20140604T000000,760000.0,4,2.5,2.0,0,0,3,9,1986,0,98052,47.7036,-122.127,50317
6646200090,20140819T000000,650000.0,4,3.5,2.0,0,0,3,9,1990,0,98074,47.6256,-122.042,33846
6414100025,20140721T000000,538000.0,4,2.5,1.0,0,0,3,8,1978,0,98125,47.7203,-122.323,25603
3529000930,20140616T000000,530000.0,4,2.5,2.0,0,0,3,8,1988,0,98029,47.5641,-122.011,20071
4141400100,20150120T000000,545000.0,4,2.25,2.0,0,0,3,8,1967,0,98008,47.5911,-122.119,25810
9562200090,20140624T000000,925000.0,4,3.0,1.5,0,0,3,10,1985,0,98072,47.7577,-122.134,82711
7399800110,20141209T000000,565000.0,4,2.75,1.5,0,0,4,9,1983,0,98072,47.7484,-122.111,91102
4040800600,20140609T000000,502000.0,3,1.75,1.0,0,0,4,8,1963,0,98008,47.6199,-122.116,21550
9508850100,20141103T000000,666000.0,3,2.25,2.0,0,0,3,8,1979,0,98053,47.67,-122.024,76360
31000165,20140911T000000,1490000.0,5,3.5,2.0,0,2,3,10,1958,2010,98040,47.5738,-122.215,27508
644200090,20140715T000000,921000.0,3,2.25,1.0,0,0,4,8,1963,0,98004,47.5873,-122.193,29170
1954430190,20140808T000000,528000.0,4,2.75,1.0,0,0,3,8,1988,0,98074,47.6194,-122.042,20341
1250201680,20150507T000000,934550.0,4,3.25,1.5,0,2,4,9,1910,0,98144,47.597,-122.292,19100
868001705,20150206T000000,1465000.0,3,1.5,2.0,0,3,3,10,1940,0,98177,47.7018,-122.381,27008
1370801585,20140603T000000,975000.0,4,2.25,2.0,0,0,4,9,1958,0,98199,47.6428,-122.411,18190
7501000130,20140505T000000,800866.0,5,2.5,2.0,0,0,4,10,1990,0,98033,47.652,-122.182,37144
4178300130,20150413T000000,950000.0,7,3.5,2.0,0,0,4,9,1980,0,98007,47.6203,-122.149,39744
9201300050,20140814T000000,1850000.0,5,2.25,2.0,1,4,3,9,1963,2001,98075,47.5784,-122.076,26418
4151800470,20140820T000000,675000.0,3,2.0,1.0,0,0,5,6,1942,0,98033,47.6652,-122.202,15928
7811000020,20141113T000000,490000.0,3,1.75,1.0,0,0,4,8,1965,0,98005,47.5919,-122.154,24738
5166700050,20150211T000000,600000.0,5,2.25,1.0,0,0,3,7,1958,0,98126,47.5561,-122.379,20272
2927600675,20140609T000000,480000.0,4,1.75,2.0,0,3,4,8,1964,0,98166,47.4519,-122.375,24970
5690500095,20140826T000000,735000.0,3,3.25,2.0,0,0,3,10,1989,0,98011,47.7452,-122.202,104878
3575305495,20150413T000000,660000.0,5,2.25,1.5,0,0,4,9,1979,0,98074,47.6234,-122.059,32173
9113200020,20140612T000000,717000.0,3,2.5,2.0,0,0,3,9,2000,0,98052,47.684,-122.164,18600
3912000020,20150430T000000,745000.0,3,2.0,1.0,0,0,4,7,1960,0,98103,47.6909,-122.339,15812
8078370010,20150218T000000,470000.0,4,2.5,1.0,0,0,4,7,1975,0,98072,47.763,-122.16,25896
2210500019,20150324T000000,937500.0,3,1.0,1.0,0,0,4,7,1954,0,98039,47.6187,-122.226,24730
3856901435,20141027T000000,720000.0,4,2.0,1.5,0,0,5,7,1906,0,98103,47.6711,-122.331,13980
3288100290,20150507T000000,605000.0,3,2.75,1.5,0,0,4,8,1966,0,98034,47.7307,-122.183,28432
871001735,20140911T000000,650000.0,4,2.25,1.0,0,0,3,8,1954,0,98199,47.6534,-122.409,15903
7979900440,20150512T000000,600000.0,2,1.75,1.0,0,1,3,7,1951,0,98155,47.7435,-122.292,32708
8650300190,20140521T000000,567000.0,3,2.5,2.0,0,0,3,9,1999,0,98034,47.7042,-122.236,19637
9831200500,20150304T000000,2479000.0,5,3.75,2.5,0,0,3,13,1922,0,98102,47.6285,-122.322,31280
4101410050,20150421T000000,675000.0,4,1.75,1.0,0,0,3,8,1975,0,98033,47.6579,-122.197,23680
2592400170,20141202T000000,475000.0,4,2.5,1.0,0,0,4,7,1972,0,98034,47.7161,-122.17,20815
6926700225,20140702T000000,895000.0,4,2.25,1.0,0,0,3,8,1947,0,98109,47.639,-122.347,18043
9839301060,20150406T000000,650500.0,3,1.75,1.5,0,0,3,8,1903,0,98122,47.6115,-122.292,14020
2425700005,20150428T000000,760000.0,3,1.75,1.0,0,0,4,7,1950,0,98004,47.5974,-122.195,34940
9276201190,20140520T000000,480000.0,4,2.75,1.0,0,0,4,7,1986,0,98116,47.5808,-122.394,14540
8644210050,20140926T000000,689000.0,4,2.75,2.0,0,0,3,10,1993,0,98075,47.5786,-121.995,38706
1324300380,20140716T000000,550000.0,3,1.0,1.5,0,0,3,7,1947,0,98107,47.655,-122.358,14580
7522500005,20140815T000000,555000.0,2,1.5,1.0,0,0,4,7,1947,0,98117,47.6859,-122.395,15962
2731600080,20150422T000000,454000.0,5,2.25,1.0,0,0,4,8,1975,0,98166,47.4673,-122.363,25590
2804600010,20150331T000000,950000.0,4,2.5,2.0,0,0,3,8,1931,2000,98112,47.6434,-122.3,14082
192300020,20140521T000000,525000.0,3,2.75,2.0,0,0,3,9,1998,0,98045,47.4347,-121.417,28644
7203220050,20141118T000000,988830.0,5,3.25,2.0,0,0,3,9,2014,0,98053,47.6847,-122.016,26855
8712100605,20141028T000000,840000.0,4,2.25,1.5,0,0,3,8,1929,0,98112,47.6359,-122.3,14231
1338300170,20150324T000000,2048000.0,5,4.0,2.0,0,0,3,9,1926,0,98112,47.6321,-122.304,28889
8562800250,20140814T000000,596000.0,4,2.25,1.0,0,0,5,8,1974,0,98006,47.5599,-122.142,26958
